Capital Humano
Sigla,Código,Município,1991,2000,
PR,4121257,Ramilândia,,179401.683094801,
PR,4121307,Rancho Alegre,237732.273285266,251761.869018745,
PR,4121356,Rancho Alegre D'Oeste,,179713.830160409,
PR,4121406,Realeza,822153.503818751,1088910.56494251,
PR,4121505,Rebouças,513134.565281515,755872.119844445,
PR,4121604,Renascença,308368.164279979,417080.688478514,
PR,4121703,Reserva,780814.988666917,1084920.17124288,
PR,4121752,Reserva do Iguaçu,,351652.652974725,
PR,4121802,Ribeirão Claro,537626.954332542,697044.863871789,
PR,4121901,Ribeirão do Pinhal,587647.329323165,843849.596139559,
PR,4122008,Rio Azul,476518.210838916,664504.244325911,
PR,4122107,Rio Bom,186624.488950359,202124.732960767,
PR,4122156,Rio Bonito do Iguaçu,,573281.375530373,
PR,4122172,Rio Branco do Ivaí,,176854.319230993,
PR,4122206,Rio Branco do Sul,1363152.40532532,1531497.62859061,
PR,4122305,Rio Negro,1471950.74668199,2191575.65813482,
PR,4122404,Rolândia,2507324.86697784,3934288.3234741,
PR,4122503,Roncador,630481.999305012,766522.18822722,
PR,4122602,Rondon,421647.898939001,518438.329542946,
PR,4122651,Rosário do Ivaí,331506.733581251,348297.73694966,
PR,4122701,Sabáudia,253832.10430769,342579.443513779,
PR,4122800,Salgado Filho,444361.955014569,263953.320060186,
PR,4122909,Salto do Itararé,251518.434255363,312879.210782987,
PR,4123006,Salto do Lontra,570556.586508423,737058.200746908,
PR,4123105,Santa Amélia,208969.691736689,248955.166291394,
PR,4123204,Santa Cecília do Pavão,398825.218988645,235256.637738284,
PR,4123303,Santa Cruz de Monte Castelo,490382.29060105,534214.730397212,
PR,4123402,Santa Fé,458219.333129579,582393.177750153,
PR,4123501,Santa Helena,895341.369454788,1483020.42124459,
PR,4123600,Santa Inês,101085.738017343,141755.785637797,
PR,4123709,Santa Isabel do Ivaí,626604.598129384,621924.118142686,
PR,4123808,Santa Izabel do Oeste,524825.87084462,629970.346064872,
PR,4123824,Santa Lúcia,,230914.815795141,
PR,4123857,Santa Maria do Oeste,,633111.091909852,
PR,4123907,Santa Mariana,778477.347188203,876505.860141125,
PR,4123956,Santa Mônica,,168165.969565574,
PR,4124004,Santana do Itararé,220333.428543478,295826.441633056,
PR,4124020,Santa Tereza do Oeste,252257.63871326,659023.201830937,
PR,4124053,Santa Terezinha de Itaipu,667454.930144573,1276797.38493625,
PR,4124103,Santo Antônio da Platina,1951356.34298873,2778600.40896473,
PR,4124202,Santo Antônio do Caiuá,129647.766579482,165594.994735517,
PR,4124301,Santo Antônio do Paraíso,111641.812073467,175157.236750907,
PR,4124400,Santo Antônio do Sudoeste,809726.884925514,1005364.15028458,
PR,4124509,Santo Inácio,284956.36806485,326851.530739542,
PR,4124608,São Carlos do Ivaí,219649.243324538,322399.24838547,
PR,4124707,São Jerônimo da Serra,461636.191984153,577496.724106547,
PR,4124806,São João,647736.951654417,714085.713700111,
PR,4124905,São João do Caiuá,241051.651957189,353795.538977661,
PR,4125001,São João do Ivaí,760556.114356855,776586.127134927,
PR,4125100,São João do Triunfo,409390.632064566,578421.204131941,
PR,4125209,São Jorge d'Oeste,435792.044148241,517893.689437541,
PR,4125308,São Jorge do Ivaí,337176.600446171,384182.746132025,
PR,4125357,São Jorge do Patrocínio,391983.639916285,379860.490939487,
PR,4125407,São José da Boa Vista,291014.727257588,360229.316122791,
PR,4125456,São José das Palmeiras,228732.413274382,232455.784558612,
PR,4125506,São José dos Pinhais,6591621.63000619,14760997.8491449,
PR,4125555,São Manoel do Paraná,,129477.042004181,
PR,4125605,São Mateus do Sul,1446291.89720046,2191364.30326198,
PR,4125704,São Miguel do Iguaçu,1163249.01985202,1623959.55294037,
PR,4125753,São Pedro do Iguaçu,,398927.82107425,
PR,4125803,São Pedro do Ivaí,457696.588128665,619354.782561147,
PR,4125902,São Pedro do Paraná,151147.038192782,166215.82923796,
PR,4126009,São Sebastião da Amoreira,357609.842741507,515983.311147327,
PR,4126108,São Tomé,252031.68363328,311632.542065644,
PR,4126207,Sapopema,268808.317830606,329067.743984764,
PR,4126256,Sarandi,2020402.55693508,4051949.28797162,
PR,4126272,Saudade do Iguaçu,,236382.680241436,
PR,4126306,Sengés,513443.368450658,861044.576999555,
PR,4126355,Serranópolis do Iguaçu,,325936.629865646,
PR,4126405,Sertaneja,369874.765309419,472298.673128303,
PR,4126504,Sertanópolis,786807.604063881,1050881.10537636,
PR,4126603,Siqueira Campos,662344.457478674,958138.992918926,
PR,4126652,Sulina,203842.869216221,227393.739115819,
PR,4126678,Tamarana,,479430.624561945,
PR,4126702,Tamboara,205623.21363093,272879.273467039,
PR,4126801,Tapejara,503533.842246767,781231.42340621,
PR,4126900,Tapira,348675.205723807,343752.139459452,
PR,4127007,Teixeira Soares,531633.241058355,475515.1744819,
PR,4127106,Telêmaco Borba,3155543.9501184,4240278.65918778,
PR,4127205,Terra Boa,685583.305471276,916263.354304442,
PR,4127304,Terra Rica,618115.295586447,848544.50440919,
PR,4127403,Terra Roxa,984292.726640583,1062034.68998977,
PR,4127502,Tibagi,787347.832470282,873317.474047449,
PR,4127601,Tijucas do Sul,367124.542100877,579523.360708071,
PR,4127700,Toledo,5215033.49872986,8016246.85301765,
PR,4127809,Tomazina,497456.210665233,530337.571622539,
PR,4127858,Três Barras do Paraná,581643.805380656,612898.891325543,
PR,4127882,Tunas do Paraná,,145127.710496373,
PR,4127908,Tuneiras do Oeste,464879.281140312,487921.400071578,
PR,4127957,Tupãssi,458487.267395717,535271.909444645,
PR,4127965,Turvo,477317.377016961,714615.311859135,
PR,4128005,Ubiratã,1244344.92016776,1499563.48183633,
PR,4128104,Umuarama,5699523.43867919,7607031.71623471,
PR,4128203,União da Vitória,2576638.26936715,3821038.87664696,
PR,4128302,Uniflor,114430.518126395,140117.469405899,
PR,4128401,Uraí,698652.740494614,832754.747978672,
PR,4128500,Wenceslau Braz,844718.389154888,1174059.90033444,
PR,4128534,Ventania,,375916.27243446,
PR,4128559,Vera Cruz do Oeste,548309.450340179,588876.017461819,
PR,4128609,Verê,404750.308502883,523996.414859633,
PR,4128625,Vila Alta,,204449.96595356,
PR,4128633,Doutor Ulysses,,218646.107802879,
PR,4128658,Virmond,,212319.728051805,
PR,4128708,Vitorino,321970.605060662,387586.849214891,
PR,4128807,Xambrê,361995.122465797,365038.753613214,
PR,4199919,Assunguy de Cima,,,
PR,4199929,Conchas,,,
PR,4199939,Palmira,,,
PR,4199949,Porto de Cima,,,
RJ,3300100,Angra dos Reis,4731900.00838793,8339914.31142348,
RJ,3300159,Aperibé,,538956.258179414,
RJ,3300209,Araruama,2722599.37926633,5332200.67828609,
RJ,3300225,Areal,,650080.257311253,
RJ,3300233,Armação dos Búzios,,1309661.46075308,
RJ,3300258,Arraial do Cabo,1111016.83375832,1816833.0193774,
RJ,3300308,Barra do Piraí,5073555.69893155,6938399.64203834,
RJ,3300407,Barra Mansa,10379746.190397,13282025.8914056,
RJ,3300456,Belford Roxo,,27399388.3661194,
RJ,3300506,Bom Jardim,884694.348475979,1339253.3091023,
RJ,3300605,Bom Jesus do Itabapoana,1670007.60087965,2436786.51485242,
RJ,3300704,Cabo Frio,4811829.35145341,9104193.02051442,
RJ,3300803,Cachoeiras de Macacu,1909778.64665991,3032584.32832061,
RJ,3300902,Cambuci,1002964.8518628,910240.711816881,
RJ,3300936,Carapebus,,543203.142871154,
RJ,3300951,Comendador Levy Gasparian,,521536.817318829,
RJ,3301009,Campos dos Goytacazes,22495690.2646183,30313529.8549658,
RJ,3301108,Cantagalo,963805.035591017,1369028.93741433,
RJ,3301157,Cardoso Moreira,,688755.568891107,
RJ,3301207,Carmo,739504.211834912,994656.243956812,
RJ,3301306,Casimiro de Abreu,1687187.94069965,1614430.53481969,
RJ,3301405,Conceição de Macabu,916132.392071855,1235148.64640296,
RJ,3301504,Cordeiro,1186880.93417738,1432562.95361733,
RJ,3301603,Duas Barras,401835.309698114,568688.269339269,
RJ,3301702,Duque de Caxias,36747382.0898484,53035790.9872715,
RJ,3301801,Engenheiro Paulo de Frontin,646088.78072366,853141.9563006,
RJ,3301850,Guapimirim,,2311954.58481473,
RJ,3301876,Iguaba Grande,,1098915.5303822,
RJ,3301900,Itaboraí,7227067.91852243,11556060.3295891,
RJ,3302007,Itaguaí,6010345.73768166,5625593.88726112,
RJ,3302056,Italva,605516.354777016,823057.876655561,
RJ,3302106,Itaocara,1206078.06274769,1591596.52296987,
RJ,3302205,Itaperuna,4433445.7416736,6629197.82801495,
RJ,3302254,Itatiaia,979552.584385178,1955751.78728885,
RJ,3302270,Japeri,,4732568.72005085,
RJ,3302304,Laje do Muriaé,367397.976011453,485334.008368146,
RJ,3302403,Macaé,6526226.17690105,10923742.8663675,
RJ,3302452,Macuco,,358210.619325911,
RJ,3302502,Magé,8955519.50509132,12871389.1879242,
RJ,3302601,Mangaratiba,924568.094682707,1810394.57496028,
RJ,3302700,Maricá,2577768.17210654,5989311.9214895,
RJ,3302809,Mendes,964287.203713113,1339468.6717332,
RJ,3302858,Mesquita,,,
RJ,3302908,Miguel Pereira,1176012.83861898,1740441.23373604,
RJ,3303005,Miracema,1441587.59514219,1902990.39954649,
RJ,3303104,Natividade,1049994.81450284,1076343.94375884,
RJ,3303203,Nilópolis,10894733.0058898,13211710.3208431,
RJ,3303302,Niterói,48344576.8355849,61733467.5318692,
RJ,3303401,Nova Friburgo,10282494.9016423,13566627.8049983,
RJ,3303500,Nova Iguaçu,70460473.6344946,66045053.3356605,
RJ,3303609,Paracambi,1927759.51678152,2896959.33473554,
RJ,3303708,Paraíba do Sul,1897702.50357627,2551952.65299076,
RJ,3303807,Parati,1208921.76249977,1920394.320946,
RJ,3303856,Paty do Alferes,944564.173470204,1405328.71370549,
RJ,3303906,Petrópolis,17135443.0388439,22802828.1604368,
RJ,3303955,Pinheiral,,1514584.18334471,
RJ,3304003,Piraí,1967199.38877071,1588629.05908415,
RJ,3304102,Porciúncula,692117.226128949,943034.269725701,
RJ,3304110,Porto Real,,736199.686937889,
RJ,3304128,Quatis,,735143.239379855,
RJ,3304144,Queimados,,7573741.16880097,
RJ,3304151,Quissamã,423250.168369001,816692.820124654,
RJ,3304201,Resende,6107001.62190705,9177711.52517149,
RJ,3304300,Rio Bonito,2207238.50097689,3265031.3438908,
RJ,3304409,Rio Claro,635663.808576359,1006631.3458459,
RJ,3304508,Rio das Flores,320389.931573815,500459.474552942,
RJ,3304524,Rio das Ostras,,2572717.00589506,
RJ,3304557,Rio de Janeiro,497991460.820161,618294995.403688,
RJ,3304607,Santa Maria Madalena,440652.346447577,615890.252742075,
RJ,3304706,Santo Antônio de Pádua,1971893.07028178,2506852.69824238,
RJ,3304755,São Francisco de Itabapoana,,1881879.24493415,
RJ,3304805,São Fidélis,1635576.8513154,2344910.65029921,
RJ,3304904,São Gonçalo,49672738.8299242,70234059.7835748,
RJ,3305000,São João da Barra,2222388.74581754,1505274.05241714,
RJ,3305109,São João de Meriti,23958896.9250397,32117875.5389001,
RJ,3305133,São José de Ubá,,357068.06166181,
RJ,3305158,São José do Vale do Rio Preto,653359.088826107,1035148.65365056,
RJ,3305208,São Pedro da Aldeia,2643455.38509686,4305741.13024579,
RJ,3305307,São Sebastião do Alto,327773.445232065,466180.129276611,
RJ,3305406,Sapucaia,800962.338503234,1075690.15585899,
RJ,3305505,Saquarema,1719325.48553265,3406927.83991238,
RJ,3305554,Seropédica,,4511766.27408602,
RJ,3305604,Silva Jardim,662569.184685087,1148521.46971128,
RJ,3305703,Sumidouro,477392.676315702,684604.842819915,
RJ,3305752,Tanguá,,1479158.63151277,
RJ,3305802,Teresópolis,6810578.97249077,10194201.0530114,
RJ,3305901,Trajano de Morais,405177.994378108,543104.727615839,
RJ,3306008,Três Rios,4592931.84482519,5357217.79217358,
RJ,3306107,Valença,3971117.47549946,5218336.48109019,
RJ,3306156,Varre-Sai,,438055.785245449,
RJ,3306206,Vassouras,1733530.48866585,2295450.99317459,
RJ,3306305,Volta Redonda,16483412.7339011,22365192.7757225,
RJ,3399919,Sâo João Marcos,,,
RJ,3399929,São Sebastião do Parahyba,,,
RN,2400109,Acari,454228.879516433,684834.32228625,
RN,2400208,Açu,1929249.80328433,2996331.79343184,
RN,2400307,Afonso Bezerra,380919.119428611,543603.39408804,
RN,2400406,Água Nova,88946.7893352708,130840.909413861,
RN,2400505,Alexandria,544732.470476804,774262.939302764,
RN,2400604,Almino Afonso,231023.597370406,282790.716046683,
RN,2400703,Alto do Rodrigues,298809.156386249,530463.58330207,
RN,2400802,Angicos,578187.698903037,638317.207658478,
RN,2400901,Antônio Martins,258692.403156418,332530.755955041,
RN,2401008,Apodi,1217893.28668067,1926562.16848338,
RN,2401107,Areia Branca,982234.950991098,1418091.59206644,
RN,2401206,Arês,368439.587368161,542463.685396749,
RN,2401305,Augusto Severo,371319.73984063,442242.070805435,
RN,2401404,Baía Formosa,246728.108616863,384065.927680586,
RN,2401453,Baraúna,441738.107199341,818875.750677775,
RN,2401503,Barcelona,106312.768283531,176351.66089139,
RN,2401602,Bento Fernandes,125756.805212424,224342.606107231,
RN,2401651,Bodó,,137378.200427452,
RN,2401701,Bom Jesus,220413.323597881,358273.598742461,
RN,2401800,Brejinho,227904.043819402,436946.522874458,
RN,2401859,Caiçara do Norte,,262625.856655652,
RN,2401909,Caiçara do Rio do Vento,76422.1738930685,127754.360001137,
RN,2402006,Caicó,2743937.14246561,3970841.52979333,
RN,2402105,Campo Redondo,312103.760165529,425552.33371215,
RN,2402204,Canguaretama,664493.792167139,1162378.2318627,
RN,2402303,Caraúbas,758217.18101387,1001051.27592248,
RN,2402402,Carnaúba dos Dantas,227623.15711312,386063.901612266,
RN,2402501,Carnaubais,316374.257994982,413795.969616965,
RN,2402600,Ceará-Mirim,1811142.01453862,3112900.09997781,
RN,2402709,Cerro Corá,309626.650808316,494030.132244436,
RN,2402808,Coronel Ezequiel,172879.02318276,208452.696489645,
RN,2402907,Coronel João Pessoa,138808.955366312,193113.016134912,
RN,2403004,Cruzeta,309553.004918986,458842.168297546,
RN,2403103,Currais Novos,1834399.18539269,2580393.26367875,
RN,2403202,Doutor Severiano,227711.652039505,299383.776378711,
RN,2403251,Parnamirim,3379729.83700354,10158402.3593392,
RN,2403301,Encanto,172487.59108217,230108.874025084,
RN,2403400,Equador,175321.973917584,275757.007221771,
RN,2403509,Espírito Santo,276715.882579683,454321.536217951,
RN,2403608,Extremoz,528149.90841265,1099072.33476287,
RN,2403707,Felipe Guerra,240863.606988517,300013.719463356,
RN,2403756,Fernando Pedroza,,137693.879249975,
RN,2403806,Florânia,395334.700401197,491983.688275389,
RN,2403905,Francisco Dantas,118234.67521436,141171.184431362,
RN,2404002,Frutuoso Gomes,188286.699289444,252331.63383849,
RN,2404101,Galinhos,32280.8278019029,70569.3582650516,
RN,2404200,Goianinha,540307.315471617,876059.170962698,
RN,2404309,Governador Dix-Sept Rosado,414175.544619452,600606.059029093,
RN,2404408,Grossos,348606.026579841,415260.99948086,
RN,2404507,Guamaré,174212.600137544,382040.653979597,
RN,2404606,Ielmo Marinho,238394.413885606,385427.319322697,
RN,2404705,Ipanguaçu,548002.958666452,607834.031797685,
RN,2404804,Ipueira,71146.7773300365,99539.6731436317,
RN,2404853,Itajá,,342773.592205555,
RN,2404903,Itaú,213652.575237173,290636.25968811,
RN,2405009,Jaçanã,238124.779779509,353827.296334186,
RN,2405108,Jandaíra,150121.390748038,272642.076476672,
RN,2405207,Janduís,212338.484350067,283620.636102998,
RN,2405306,Januário Cicco,179456.070845913,302516.469544333,
RN,2405405,Japi,162625.009160237,230189.793062615,
RN,2405504,Jardim de Angicos,72282.0455320537,116577.183807719,
RN,2405603,Jardim de Piranhas,351043.889655617,577410.039030179,
RN,2405702,Jardim do Seridó,502369.764116195,745800.565896774,
RN,2405801,João Câmara,813385.725155598,1289685.19503197,
RN,2405900,João Dias,68946.6369566051,112488.402423108,
RN,2406007,José da Penha,173871.622256607,301791.913159936,
RN,2406106,Jucurutu,446444.840955716,869546.198580497,
RN,2406155,Jundiá,,,
RN,2406205,Lagoa d'Anta,148807.674303658,228684.93953973,
RN,2406304,Lagoa de Pedras,125431.139036436,234817.34238682,
RN,2406403,Lagoa de Velhos,67447.7369427465,123777.774599102,
RN,2406502,Lagoa Nova,316434.459492968,545585.524064773,
RN,2406601,Lagoa Salgada,170858.930615886,251246.952357688,
RN,2406700,Lajes,313950.666082184,468252.831735285,
RN,2406809,Lajes Pintadas,151674.438939448,220455.436077589,
RN,2406908,Lucrécia,125553.936276466,180034.024428088,
RN,2407005,Luís Gomes,371364.509409443,461824.046901264,
RN,2407104,Macaíba,1602986.62604676,2789648.87400785,
RN,2407203,Macau,1215872.47950996,1518030.7847791,
RN,2407252,Major Sales,,148951.072737165,
RN,2407302,Marcelino Vieira,282617.702092927,409122.937026783,
RN,2407401,Martins,465306.759565191,442882.515623404,
RN,2407500,Maxaranguape,379615.263909851,347843.665737527,
RN,2407609,Messias Targino,141719.465655813,214368.867825687,
RN,2407708,Montanhas,259782.84276009,501191.261453245,
RN,2407807,Monte Alegre,489405.719468991,861419.096290677,
RN,2407906,Monte das Gameleiras,79649.1567520677,113638.166171067,
RN,2408003,Mossoró,10893990.6279916,15940900.9917324,
RN,2408102,Natal,43592225.3383884,65014447.8472779,
RN,2408201,Nísia Floresta,468060.839225804,946783.429710731,
RN,2408300,Nova Cruz,963639.104725517,1586535.90485599,
RN,2408409,Olho-d'Água do Borges,187826.998934398,225119.696651668,
RN,2408508,Ouro Branco,171369.683879723,259451.925687244,
RN,2408607,Paraná,104473.325922244,161908.862725153,
RN,2408706,Paraú,155465.473725251,205500.876130074,
RN,2408805,Parazinho,105289.246494595,175327.208245247,
RN,2408904,Parelhas,706433.497304527,1063364.91938481,
RN,2408953,Rio do Fogo,,383178.067227388,
RN,2409100,Passa e Fica,186793.91003053,341515.315194678,
RN,2409209,Passagem,74918.1956879864,124153.33259964,
RN,2409308,Patu,535809.89030209,691026.821084422,
RN,2409332,Santa Maria,,159586.447474666,
RN,2409407,Pau dos Ferros,1120079.88844965,1764846.16623716,
RN,2409506,Pedra Grande,86052.9102389718,179525.165487174,
RN,2409605,Pedra Preta,76048.8799765531,119254.072722839,
RN,2409704,Pedro Avelino,351609.481253964,388103.749469549,
RN,2409803,Pedro Velho,385480.967295896,611084.193669947,
RN,2409902,Pendências,425188.977124847,630779.9526683,
RN,2410009,Pilões,60303.5134875697,162790.165589011,
RN,2410108,Poço Branco,287884.218972812,531439.38091779,
RN,2410207,Portalegre,214110.754676127,340368.418215724,
